timestamp rot_error_deg rot_chordal_error trans_abs_error trans_norm_error
100.105 2.13565 0.0527106 0.0549913 0
100.355 3.63678 0.0897504 0.115329 0
100.505 1.91701 0.0473147 0.053899 0
100.705 2.85335 0.0704211 0.110307 0
100.755 0.807985 0.0199431 0.0423517 0
100.905 2.09495 0.0517061 0.075541 0
100.955 0.64927 0.0160256 0.042184 0
101.155 2.77847 0.0685734 0.0833838 0
101.355 2.79776 0.0690494 0.0731659 0
101.555 2.79296 0.0689309 0.0758335 0
101.655 1.19219 0.029426 0.0568333 0
101.855 2.76829 0.0683221 0.0659864 0
102.105 3.52433 0.0869762 0.0748246 0
102.155 0.675621 0.016676 0.0261208 0
102.405 3.57882 0.0883204 0.0743259 0
102.505 1.79516 0.0443076 0.0960742 0
102.605 1.26781 0.0312923 0.0223295 0
102.855 2.34098 0.0577776 0.0702877 0
103.005 0.818909 0.0202127 0.0359442 0
103.155 0.462383 0.0114128 0.039504 0
103.405 0.694759 0.0171484 0.0462585 0
103.455 0.406732 0.0100392 0.0390058 0
103.655 0.636665 0.0157145 0.016019 0
103.955 1.08177 0.0267005 0.0361069 0
104.155 0.885979 0.0218681 0.0310174 0
104.405 0.721636 0.0178118 0.052065 0
104.605 0.254512 0.00628203 0.022859 0
104.755 0.709801 0.0175197 0.0390192 0
104.905 1.22385 0.0302073 0.0470569 0
105.105 1.82041 0.0449307 0.0725481 0
105.155 0.605293 0.0149402 0.0221722 0
105.355 2.20647 0.0544582 0.0943923 0
105.555 2.26107 0.0558057 0.12196 0
105.855 2.5548 0.0630541 0.160988 0
106.005 0.763361 0.0188416 0.0786931 0
106.255 0.898511 0.0221774 0.129326 0
106.405 0.408653 0.0100866 0.0812141 0
106.505 0.242437 0.005984 0.0396838 0
106.705 0.392801 0.00969537 0.159791 0
106.855 0.100681 0.00248508 0.0809733 0
106.905 0.0934075 0.00230555 0.0232583 0
107.155 0.306689 0.0075699 0.141616 0
107.405 0.18634 0.00459937 0.181347 0
107.605 0.954907 0.0235694 0.132943 0
107.855 2.11644 0.0522363 0.183775 0
107.905 0.505356 0.0124735 0.0374154 0
108.155 2.73453 0.067489 0.167378 0
108.355 2.34886 0.057972 0.150883 0
108.555 1.82229 0.0449771 0.119461 0
108.705 1.03122 0.0254531 0.105744 0
108.755 0.237348 0.00585838 0.0371491 0
108.955 0.895642 0.0221066 0.122928 0
109.255 0.85556 0.0211173 0.205867 0
109.455 0.406077 0.0100231 0.134525 0
109.705 0.312761 0.00771976 0.201251 0
109.855 0.401038 0.00989866 0.129147 0
110.005 0.788525 0.0194628 0.130917 0
110.155 1.26502 0.0312236 0.103277 0
110.405 2.41655 0.0596425 0.183278 0
110.655 2.81674 0.0695178 0.177337 0
110.905 2.8291 0.0698227 0.16296 0
111.105 1.51986 0.0375131 0.149589 0
111.255 0.774703 0.0191216 0.106752 0
111.405 0.627622 0.0154913 0.120657 0
111.505 0.685125 0.0169106 0.0846271 0
111.605 0.576685 0.0142341 0.0639367 0
111.805 1.26779 0.0312919 0.143777 0
112.055 2.57976 0.06367 0.172004 0
112.455 4.7365 0.116876 0.289393 0
112.655 2.29382 0.0566138 0.140547 0
112.705 1.2301 0.0303615 0.0497932 0
112.955 3.24476 0.0800788 0.170092 0
113.005 0.65024 0.0160496 0.0456347 0
113.255 3.69918 0.0912898 0.193341 0
113.405 1.89866 0.0468619 0.112791 0
113.455 0.699846 0.017274 0.0317172 0
113.705 3.42517 0.0845297 0.172865 0
113.955 3.55826 0.0878134 0.181546 0
114.105 2.32549 0.0573953 0.121435 0
114.405 3.28672 0.081114 0.203104 0
114.705 2.16228 0.0533677 0.20289 0
114.755 0.512896 0.0126596 0.0592921 0
114.905 1.37499 0.0339375 0.10548 0
115.055 1.66431 0.0410782 0.130929 0
115.255 2.48768 0.0613978 0.12659 0
115.355 1.01402 0.0250283 0.0568356 0
115.605 3.0762 0.0759197 0.173306 0
115.705 1.2168 0.0300333 0.115031 0
